VIRTUALBENCH-LOGGER 2.5 REPORT
NATIONAL INSTRUMENTS
DATE CREATED	12:02:23	01/26/2015

USER	


START COMMENT


END COMMENT

START DATA
Date	Time	AMPS(V)	PYRO(V)
01/26/2015	12:02:24.2	     0.603	     1.066
01/26/2015	12:02:24.7	     0.603	     1.073
01/26/2015	12:02:25.2	     0.602	     1.074
01/26/2015	12:02:25.7	     0.602	     1.074
01/26/2015	12:02:26.2	     0.602	     1.074
01/26/2015	12:02:26.7	     0.602	     1.074
01/26/2015	12:02:27.2	     0.602	     1.073
01/26/2015	12:02:27.7	     0.602	     1.073
01/26/2015	12:02:28.2	     0.602	     1.072
01/26/2015	12:02:28.7	     0.602	     1.073
01/26/2015	12:02:29.2	     0.602	     1.073
01/26/2015	12:02:29.7	     0.602	     1.073
01/26/2015	12:02:30.2	     0.602	     1.071
01/26/2015	12:02:30.7	     0.602	     1.071
01/26/2015	12:02:31.2	     0.602	     1.071
01/26/2015	12:02:31.7	     0.602	     1.072
01/26/2015	12:02:32.2	     0.602	     1.072
01/26/2015	12:02:32.7	     0.602	     0.817
01/26/2015	12:02:33.2	     0.602	     0.787
01/26/2015	12:02:33.7	     0.602	     0.730
01/26/2015	12:02:34.2	     0.602	     0.718
01/26/2015	12:02:34.7	     0.602	     0.778
01/26/2015	12:02:35.2	     0.602	     0.908
01/26/2015	12:02:35.7	     0.602	     0.955
01/26/2015	12:02:36.2	     0.602	     0.934
01/26/2015	12:02:36.7	     0.602	     0.889
01/26/2015	12:02:37.2	     0.602	     0.837
01/26/2015	12:02:37.7	     0.602	     0.867
01/26/2015	12:02:38.2	     0.602	     0.843
01/26/2015	12:02:38.7	     0.602	     0.856
01/26/2015	12:02:39.2	     0.602	     0.862
01/26/2015	12:02:39.7	     0.602	     0.882
01/26/2015	12:02:40.2	     0.602	     0.870
01/26/2015	12:02:40.7	     0.602	     0.873
01/26/2015	12:02:41.2	     0.602	     0.875
01/26/2015	12:02:41.7	     0.601	     0.889
01/26/2015	12:02:42.2	     0.601	     0.902
01/26/2015	12:02:42.7	     0.601	     0.901
01/26/2015	12:02:43.2	     0.601	     0.913
01/26/2015	12:02:43.7	     0.601	     0.925
01/26/2015	12:02:44.2	     0.601	     0.928
01/26/2015	12:02:44.7	     0.601	     0.917
01/26/2015	12:02:45.2	     0.601	     0.936
01/26/2015	12:02:45.7	     0.601	     0.937
01/26/2015	12:02:46.2	     0.601	     0.954
01/26/2015	12:02:46.7	     0.601	     0.942
01/26/2015	12:02:47.2	     0.601	     0.960
01/26/2015	12:02:47.7	     0.601	     0.957
01/26/2015	12:02:48.2	     0.601	     0.940
01/26/2015	12:02:48.7	     0.601	     0.956
01/26/2015	12:02:49.2	     0.601	     0.954
01/26/2015	12:02:49.7	     0.601	     0.949
01/26/2015	12:02:50.2	     0.601	     0.980
01/26/2015	12:02:50.7	     0.601	     0.979
01/26/2015	12:02:51.2	     0.601	     0.966
01/26/2015	12:02:51.7	     0.601	     0.959
01/26/2015	12:02:52.2	     0.601	     0.961
01/26/2015	12:02:52.7	     0.601	     0.973
01/26/2015	12:02:53.2	     0.601	     0.970
01/26/2015	12:02:53.7	     0.601	     0.977
01/26/2015	12:02:54.2	     0.601	     0.976
01/26/2015	12:02:54.7	     0.601	     0.976
01/26/2015	12:02:55.2	     0.601	     0.973
01/26/2015	12:02:55.7	     0.601	     0.972
01/26/2015	12:02:56.2	     0.601	     0.972
01/26/2015	12:02:56.7	     0.601	     0.972
01/26/2015	12:02:57.2	     0.601	     0.977
01/26/2015	12:02:57.7	     0.600	     0.976
01/26/2015	12:02:58.2	     0.600	     0.986
01/26/2015	12:02:58.7	     0.600	     0.981
01/26/2015	12:02:59.2	     0.600	     0.986
01/26/2015	12:02:59.7	     0.600	     0.985
01/26/2015	12:03:00.2	     0.600	     0.985
01/26/2015	12:03:00.7	     0.600	     0.984
01/26/2015	12:03:01.2	     0.600	     1.001
01/26/2015	12:03:01.7	     0.600	     0.989
01/26/2015	12:03:02.2	     0.600	     0.992
01/26/2015	12:03:02.7	     0.600	     0.997
01/26/2015	12:03:03.2	     0.600	     0.995
01/26/2015	12:03:03.7	     0.600	     0.998
01/26/2015	12:03:04.2	     0.600	     0.991
01/26/2015	12:03:04.7	     0.600	     0.991
01/26/2015	12:03:05.2	     0.600	     0.992
01/26/2015	12:03:05.7	     0.600	     0.994
01/26/2015	12:03:06.2	     0.600	     0.995
01/26/2015	12:03:06.7	     0.600	     0.989
01/26/2015	12:03:07.2	     0.600	     0.991
01/26/2015	12:03:07.7	     0.600	     0.991
01/26/2015	12:03:08.2	     0.600	     0.991
01/26/2015	12:03:08.7	     0.600	     0.991
01/26/2015	12:03:09.2	     0.600	     0.992
01/26/2015	12:03:09.7	     0.600	     0.994
01/26/2015	12:03:10.2	     0.600	     0.993
01/26/2015	12:03:10.7	     0.600	     0.993
01/26/2015	12:03:11.2	     0.600	     0.994
01/26/2015	12:03:11.7	     0.600	     0.995
01/26/2015	12:03:12.2	     0.600	     0.998
01/26/2015	12:03:12.7	     0.600	     0.997
01/26/2015	12:03:13.2	     0.600	     0.998
01/26/2015	12:03:13.7	     0.600	     0.998
01/26/2015	12:03:14.2	     0.600	     0.999
01/26/2015	12:03:14.7	     0.600	     1.005
01/26/2015	12:03:15.2	     0.600	     1.018
01/26/2015	12:03:15.7	     0.600	     1.013
01/26/2015	12:03:16.2	     0.599	     1.010
01/26/2015	12:03:16.7	     0.599	     1.009
01/26/2015	12:03:17.2	     0.599	     1.008
01/26/2015	12:03:17.7	     0.599	     1.009
01/26/2015	12:03:18.2	     0.599	     1.020
01/26/2015	12:03:18.7	     0.600	     1.027
01/26/2015	12:03:19.2	     0.600	     1.023
01/26/2015	12:03:19.7	     0.600	     1.018
01/26/2015	12:03:20.2	     0.600	     1.024
01/26/2015	12:03:20.7	     0.600	     1.033
01/26/2015	12:03:21.2	     0.600	     1.032
01/26/2015	12:03:21.7	     0.600	     1.031
01/26/2015	12:03:22.2	     0.600	     1.033
01/26/2015	12:03:22.7	     0.600	     1.033
01/26/2015	12:03:23.2	     0.600	     1.033
01/26/2015	12:03:23.7	     0.600	     1.036
01/26/2015	12:03:24.2	     0.600	     1.041
01/26/2015	12:03:24.7	     0.600	     1.037
01/26/2015	12:03:25.2	     0.600	     1.037
01/26/2015	12:03:25.7	     0.600	     1.039
01/26/2015	12:03:26.2	     0.600	     1.045
01/26/2015	12:03:26.7	     0.600	     1.040
01/26/2015	12:03:27.2	     0.600	     1.045
01/26/2015	12:03:27.7	     0.600	     1.039
01/26/2015	12:03:28.2	     0.600	     1.040
01/26/2015	12:03:28.7	     0.600	     1.046
01/26/2015	12:03:29.2	     0.600	     1.046
01/26/2015	12:03:29.7	     0.600	     1.045
01/26/2015	12:03:30.2	     0.600	     1.050
01/26/2015	12:03:30.7	     0.600	     1.053
01/26/2015	12:03:31.2	     0.600	     1.051
01/26/2015	12:03:31.7	     0.600	     1.051
01/26/2015	12:03:32.2	     0.600	     1.055
01/26/2015	12:03:32.7	     0.600	     1.053
01/26/2015	12:03:33.2	     0.600	     1.056
01/26/2015	12:03:33.7	     0.600	     1.057
01/26/2015	12:03:34.2	     0.600	     1.062
01/26/2015	12:03:34.7	     0.600	     1.061
01/26/2015	12:03:35.2	     0.600	     1.062
01/26/2015	12:03:35.7	     0.600	     1.063
01/26/2015	12:03:36.2	     0.600	     1.064
01/26/2015	12:03:36.7	     0.600	     1.066
01/26/2015	12:03:37.2	     0.600	     1.070
01/26/2015	12:03:37.7	     0.600	     1.072
01/26/2015	12:03:38.2	     0.600	     1.076
01/26/2015	12:03:38.7	     0.600	     1.078
01/26/2015	12:03:39.2	     0.600	     1.078
01/26/2015	12:03:39.7	     0.600	     1.079
01/26/2015	12:03:40.2	     0.600	     1.083
01/26/2015	12:03:40.7	     0.600	     1.089
01/26/2015	12:03:41.2	     0.600	     1.093
01/26/2015	12:03:41.7	     0.600	     1.098
01/26/2015	12:03:42.2	     0.600	     1.105
01/26/2015	12:03:42.7	     0.600	     1.114
01/26/2015	12:03:43.2	     0.600	     1.122
01/26/2015	12:03:43.7	     0.600	     1.133
01/26/2015	12:03:44.2	     0.600	     1.147
01/26/2015	12:03:44.7	     0.600	     1.162
01/26/2015	12:03:45.2	     0.601	     1.181
01/26/2015	12:03:45.7	     0.601	     1.197
01/26/2015	12:03:46.2	     0.601	     1.215
01/26/2015	12:03:46.7	     0.601	     1.229
01/26/2015	12:03:47.2	     0.601	     1.244
01/26/2015	12:03:47.7	     0.601	     1.256
01/26/2015	12:03:48.2	     0.601	     1.266
01/26/2015	12:03:48.7	     0.601	     1.277
01/26/2015	12:03:49.2	     0.601	     1.286
01/26/2015	12:03:49.7	     0.601	     1.294
01/26/2015	12:03:50.2	     0.601	     1.300
01/26/2015	12:03:50.7	     0.601	     1.304
01/26/2015	12:03:51.2	     0.601	     1.304
01/26/2015	12:03:51.7	     0.601	     1.302
01/26/2015	12:03:52.2	     0.601	     1.300
01/26/2015	12:03:52.7	     0.601	     1.297
01/26/2015	12:03:53.2	     0.601	     1.293
01/26/2015	12:03:53.7	     0.601	     1.287
01/26/2015	12:03:54.2	     0.601	     1.283
01/26/2015	12:03:54.7	     0.601	     1.280
01/26/2015	12:03:55.2	     0.601	     1.273
01/26/2015	12:03:55.7	     0.602	     1.273
01/26/2015	12:03:56.2	     0.602	     1.269
01/26/2015	12:03:56.7	     0.602	     1.263
01/26/2015	12:03:57.2	     0.602	     1.259
01/26/2015	12:03:57.7	     0.602	     1.255
