VIRTUALBENCH-LOGGER 2.5 REPORT
NATIONAL INSTRUMENTS
DATE CREATED	12:32:27	01/26/2015

USER	


START COMMENT


END COMMENT

START DATA
Date	Time	AMPS(V)	PYRO(V)
01/26/2015	12:32:26.9	     0.605	     1.071
01/26/2015	12:32:27.4	     0.605	     1.076
01/26/2015	12:32:27.9	     0.605	     1.076
01/26/2015	12:32:28.4	     0.605	     1.076
01/26/2015	12:32:28.9	     0.605	     1.076
01/26/2015	12:32:29.4	     0.605	     1.075
01/26/2015	12:32:29.9	     0.605	     1.075
01/26/2015	12:32:30.4	     0.605	     1.076
01/26/2015	12:32:30.9	     0.605	     1.075
01/26/2015	12:32:31.4	     0.605	     1.075
01/26/2015	12:32:31.9	     0.605	     1.075
01/26/2015	12:32:32.4	     0.605	     1.074
01/26/2015	12:32:32.9	     0.605	     1.074
01/26/2015	12:32:33.4	     0.605	     1.074
01/26/2015	12:32:33.9	     0.605	     1.073
01/26/2015	12:32:34.4	     0.605	     1.073
01/26/2015	12:32:34.9	     0.605	     1.073
01/26/2015	12:32:35.4	     0.605	     1.073
01/26/2015	12:32:35.9	     0.605	     1.023
01/26/2015	12:32:36.4	     0.605	     0.669
01/26/2015	12:32:36.9	     0.605	     0.698
01/26/2015	12:32:37.4	     0.605	     0.730
01/26/2015	12:32:37.9	     0.604	     0.814
01/26/2015	12:32:38.4	     0.604	     0.926
01/26/2015	12:32:38.9	     0.604	     0.948
01/26/2015	12:32:39.4	     0.604	     0.935
01/26/2015	12:32:39.9	     0.604	     0.893
01/26/2015	12:32:40.4	     0.604	     0.890
01/26/2015	12:32:40.9	     0.604	     0.853
01/26/2015	12:32:41.4	     0.604	     0.859
01/26/2015	12:32:41.9	     0.604	     0.807
01/26/2015	12:32:42.4	     0.604	     0.865
01/26/2015	12:32:42.9	     0.604	     0.849
01/26/2015	12:32:43.4	     0.604	     0.851
01/26/2015	12:32:43.9	     0.604	     0.859
01/26/2015	12:32:44.4	     0.604	     0.867
01/26/2015	12:32:44.9	     0.604	     0.879
01/26/2015	12:32:45.4	     0.604	     0.884
01/26/2015	12:32:45.9	     0.604	     0.914
01/26/2015	12:32:46.4	     0.603	     0.907
01/26/2015	12:32:46.9	     0.603	     0.921
01/26/2015	12:32:47.4	     0.603	     0.911
01/26/2015	12:32:47.9	     0.603	     0.926
01/26/2015	12:32:48.4	     0.603	     0.939
